,작성일,작성자,제목,내용
721,2022-01-16,UCTHCOPwqNfZ0uiKOvFyhGwg,"이재명 ""간호법 제정""…윤석열 '불심' 공략 / 연합뉴스TV (YonhapnewsTV)",이재명 간호법 제정 윤석열 불심 공략 앵커 더불어민주당 이재명 후보는 청년 간호사들과의 만남에 이어 새해 들어 처음 다른 후보들과 한자리에 모이는 행사에도 참석했습니다. 국회 취재기자 연결해 자세한 내용 들어보겠습니다. 정주희 기자. 기자 네 이재명 후보는 오늘 오전 서울 강서구 이화여대 서울병원에서 청년 간호사들과 간담회를 가졌습니다. 업무량 과다 등 현장 어려움을 들은 이 후보는 간호사 처우 개선과 권익증진의 필요성을 공감하고 간호법 제정에 노력하겠다 강조했습니다. 오후 4시 반에는 프레스센터에서 열리는 대구 경북 신년회에 참석하는데 국민의힘 윤석열 국민의당 안철수 후보와 한자리에 모입니다. 는 민주당 지지기반이 약하지만 이 후보가 경북 안동이 고향인 만큼 역사상 첫 출신 민주당 대통령 후보로서 지역통합과 국민통합을 이뤄내겠다고 강조할 전망입니다. 앵커 국민의힘 윤석열 후보 그리고 제3지대 후보들 행보까지 전해주시죠. 기자 네 오늘 오전 공개 일정을 하지 않은 윤석열 후보는 오후에 불교 행사에 참석하며 불심잡기 에 나섰습니다. 정청래 의원의 불교 폄훼 발언으로 민주당과 불교계가 갈등을 빚고 있는 틈을 공략하는 것으로도 해석되는데요. 윤 후보는 축사에서 원행스님께서 신년사를 통해 불이와 화쟁의 정신으로 희망을 만들자고 한 가르침을 새겨서 국민 통합의 정치를 펼치기 위해 최선을 다하겠다고 말했습니다. 윤 후보는 페이스북을 통해 북한의 발사체 발사와 관련해 유명무실해진 3축 체계 킬체인과 한국형 미사일 방어체계 대량 응징보복을 조기에 복원하고 강화하겠다는 메시지를 냈습니다. 한편 국민의당 안철수 후보는 복지국가 실천연대의 간담회에 참석해 복지정책에 대한 구상을 밝혔고 오후에는 불교 행사에 윤 후보와 함께 참석했습니다. 숙고의 시간을 마친 정의당 심상정 후보는 선거운동에 복귀하면서 대국민 메시지를 발표했습니다. 심 후보는 심상정의 마지막 소임을 다하고 이번 대선에서 국민들께 심상정과 정의당의 재신임을 구하겠다 며 제대로 성찰하고 가치와 원칙을 더 선명히 하겠다 고 다짐했습니다. 앵커 어제저녁 가 유튜브 매체 서울의소리 와 윤석열 후보 부인 김건희씨의 통화 녹음을 방송했는데 정치권 반응은 어떻습니까 기자 네 양당은 여론에 미칠 파장을 살피며 엇갈린 평가를 내놨습니다. 민주당 이재명 후보는 관심이 있어서 당연히 봤다 면서도 국민 민생과 경제에 더 관심을 기울일 것 이라고 말했습니다. 추미애 전 법무부 장관은 에 길 잃은 보수 정당을 완벽하게 접수한 김건희씨 라며 최순실보다 은근하고 영악하다 고 썼습니다. 우상호 의원은 미투는 돈을 안 주니 터지는 것 이라는 김건희 씨 발언을 문제 삼으며 여성 유권자들에게는 굉장히 충격적인 문제 인식을 보여준 것 이라고 비판했습니다. 국민의힘은 서울의 소리와 를 겨냥했는데요. 권영세 선대본부장은 단순한 불공정을 넘어 매우 악질적 정치공작 이라며 후보 배우자에게 씻을 수 없는 낙인을 찍어 정권을 도둑질하려는 작태가 자행되고 있다 고 비난했습니다. 그러면서 균형을 맞춰 이재명 후보의 욕설 녹음과 부인 김혜경씨 관련 사항도 방송해야 한다 고 주장했습니다. 한편 무속인이 선대위의 고문으로 활동하고 있다는 언론 보도에 대해 국민의힘은 몇 번 드나든 적은 있지만 고문으로 활동 중이라는 내용은 사실무근 이라고 선을 그었습니다. 이재명 후보는 국정운영에 무속 미신 같은 것들이 결코 작동해서는 안 된다 고 말했습니다. 지금까지 국회에서 연합뉴스 정주희입니다. . . 이재명 윤석열 김건희 대선 간호법 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
720,2022-01-16,UCTHCOPwqNfZ0uiKOvFyhGwg,"[1번지시선] 청년 간호사 고충 들은 이재명 ""간호법 제정 노력"" 外 / 연합뉴스TV (YonhapnewsTV)",1번지시선 청년 간호사 고충 들은 이재명 간호법 제정 노력 외 청년 간호사 고충 들은 이재명 간호법 제정 노력 1번지 시선 . 오늘의 첫 번째 사진입니다. 이재명 민주당 대선 후보가 청년 간호사들에게 간호사들이 드리는 글 을 전달받았습니다. 오늘 오전 이화여대 서울병원에서 열린 간담회 자리에서였는데요. 이 후보는 간호사들이 근거법 하나 없이 소외감을 느끼고 있는 것에 대해서 매우 안타깝게 생각하고 있었다 며 현장의 어려움을 해결하기 위한 간호법 제정 필요성을 강조했습니다. 김건희 녹취 보도에 국민의힘 악질적 정치공작 두 번째 사진 볼까요 권영세 국민의힘 선거대책본부장이 선대본부 회의에서 발언을 하고 있습니다. 권 본부장은 어제 공개된 김건희 씨의 육성 통화 보도와 관련해 정치 관음증을 악용해 후보 배우자에게 낙인을 찍으려 한 악질적인 정치 공작이라고 강하게 비판했는데요. 보도의 형평성과 공정성을 고려해 이재명 더불어민주당 후보자 그리고 배우자 김혜경 씨와 관련된 사안들도 방송을 해야 한다고 말했습니다. 정몽규 회장 사퇴 피해자 가족과 국민에 사과 마지막 사진입니다. 정몽규 현대산업개발 회장이 고개를 숙였습니다. 정 회장은 오늘 현대산업개발 용산 사옥에서 기자회견을 열고 피해자와 가족 국민 여러분께 사과드린다 며 회장직에서 물러나겠다 고 말했는데요. 붕괴 참사가 난 지 일주일 만에야 언론 앞에 모습을 드러낸 정 회장의 기자회견을 지켜본 피해자 가족들은 사과보다는 책임을 지라 며 일제히 비판했습니다. 지금까지 1번지 시선 이었습니다. 이재명 김건희 정몽규 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
719,2022-01-17,UCV82yZT11MnEiX9wVgcLkww,"""궐기대회 등 연대 투쟁"" 의협 등 10개 단체 '간호법 저지' 선포/ “간호법 제정하면 의료난민 떠돌 것”/의료인 심장질환 사망률, 일반인보다 높아/ 학원·대형마트 방역패스 해제",뉴스브리핑 2022년 1월 18일 자 00 07 보건의료 10개 단체 간호법 저지 공동 대응 01 00 의료계 간호법 제정하면 의료난민 떠돌 것 01 54 대형마트 도서관 등 방역패스 오늘부터 해제 02 33 의사들 중대 재해 처벌법 병 의원은 제외해야 03 28 의료인 심장질환 자살 사망률 일반인보다 높아 좋아요 와 구독 은 의협과 의료계에 큰 힘이 됩니다. 카톡 페이스북 블로그 등에 공유 부탁드립니다. 알림 설정을 해 놓으면 새로운 영상을 바로 확인할 수 있습니다. 화면 오른쪽 아래 버튼 누르고 720 60 이상으로 설정하면 고화질로 보실 수 있습니다. 의협 공식 홈페이지 . . 의협 페이스북 . . 의협 트위터 . 의협 네이버 블로그 . . 의협 다음 블로그 . . 의협신문 . . . 간호법 방역패스 중대재해처벌법
718,2022-01-17,UCV82yZT11MnEiX9wVgcLkww,"[긴급 기자회견] 보건의료 10개 단체 ""독립간호법 즉각 철회하라!""",대한의사협회를 비롯한 보건의료 10개 단체 대표들은 오늘 1월 17일 국회의사당 앞에서 긴급 기자회견을 열고 국회에서 추진 중인 간호법 제정안의 철회를 강력히 촉구했습니다. 좋아요 와 구독 은 의협과 의료계에 큰 힘이 됩니다. 카톡 페이스북 블로그 등에 공유 부탁드립니다. 알림 설정을 해 놓으면 새로운 영상을 바로 확인할 수 있습니다. 화면 오른쪽 아래 버튼 누르고 720 60 이상으로 설정하면 고화질로 보실 수 있습니다. 의협 공식 홈페이지 . . 의협 페이스북 . . 의협 트위터 . 의협 네이버 블로그 . . 의협 다음 블로그 . . 의협신문 . . . 대한의사협회 간호법 직역이기주의
717,2022-01-18,UCV82yZT11MnEiX9wVgcLkww,[기자회견] OECD 회원국 간호법 현황 조사 보고 및 우리나라 독립 간호법 추진에 대한 문제점,대한의사협회는 19일 회원국 간호법 현황 조사 보고 및 우리나라 독립 간호법 추진에 대한 문제점에 대한 기자회견을 개최했습니다. 좋아요 와 구독 은 의협과 의료계에 큰 힘이 됩니다. 카톡 페이스북 블로그 등에 공유 부탁드립니다. 알림 설정을 해 놓으면 새로운 영상을 바로 확인할 수 있습니다. 화면 오른쪽 아래 버튼 누르고 720 60 이상으로 설정하면 고화질로 보실 수 있습니다. 의협 공식 홈페이지 . . 의협 페이스북 . . 의협 트위터 . 의협 네이버 블로그 . . 의협 다음 블로그 . . 의협신문 . . . 간호법 대한의사협회 의료정책연구소
716,2022-01-19,UCsyk47KlvBZvA-qOl4D_7Dw,"한반도 종전 평화 캠페인, 우리나라 독립 간호법 추진에 대한 문제 오늘의 뉴스  [NEWS C]",프로그램 제목 메인뉴스 방송 제목 한반도 종전 평화 캠페인 우리나라 독립 간호법 추진에 대한 문제 오늘의 뉴스 방송 내용 첫 꼭지 한반도 종전 평화 캠페인에 참여한 종교 시민사회단체 관계자들이 19일 오전 11시 서울 중구 태평로1가 1 청계광장 소라탑 앞에서 정전협정 체결 70년이 되기 전에 우리가 한국전쟁을 끝냅시다 라는 주제로 한반도 종전 평화 캠페인 신년 기자회견을 열고 있다. 이 날 관계자들은 한반도를 둘러싼 정세가 심상치 않다. 남북 북미간 대화와 협상이 중단된 이후 미국의 바이든 정부는 한반도 위기를 해결할 수 있는 절호의 1년을 의미 없이 보냈고 문재인 정부 역시 역대 최대 국방비 증액 최첨단 무기 도입 한미연합군사훈련 유지 등 대화 재개를 위한 실질적인 행동에 나서지 않았다 며 한편 북한은 북한대로 미사일 성능 개량 등 자위력 확보 를 내세운 군사력 증강에 힘을 쏟고 있다. 더구나 미중 갈등까지 심화되고 있어 한반도와 동북아시아에 군사적 긴장이 고조되고 있다 취지를 말했다. 이에 한반도 종전 평화 캠페인은 내년 정전협정 체결 70년이 되기 전 한국전쟁을 종식하여 적대와 불신 신냉전 구도를 걷어내고 화해와 협력의 길로 나아갈 것 을 촉구했다. 더불어 올해 대통령 선거를 앞두고 모든 후보들이 한반도 종전과 평화를 위한 행동에 적극적으로 나설 것 을 강력히 요구했다. 또한 한반도 종전 평화 캠페인은 한국전쟁을 끝내고 휴전에서 평화로 나아가자 라는 목소리를 전 세계적으로 모아 가는 국제 캠페인으로 7대 종단을 포함해 국내 370여개 시민사회단체와 70여개 국제 파트너 단체가 함께하고 있다 면서 한국전쟁 발발 70년인 2020년부터 정전협정 체결 70년이 되는 2023년까지 한반도 평화선언 에 대한 전세계 서명과 각계의 지지 선언을 모으고 연결하여 한국전쟁을 끝내고 평화를 이루는 것을 목표 라고 전했다. 두번째 꼭지 이정근 대한의사협회 상근부회장과 우봉식 대한의사협회 의료정책연구소장이 19일 오후 2시 서울 용산구 청파로 40 삼구빌딩 대한의사협회 임시회관 대회의실에서 회원국 간호법 현황조사 보고 및 우리나라 독립 간호법 추진에 대한 문제 기자회견을 하고 있다. 연 출 자 이윤영 편 집 자 이윤영
714,2022-01-24,UCru2XfMwwW2GOFWd71g-vpQ,간호법  제정 결사 반대를 위한 대한간호조무사협회 결의문,대한간호조무사협회 회장 홍옥녀 이하 간무협 가 24일 대한간호조무사협회 4층 홀에서 진행된 기자회견을 통해 간호조무사 전문대 양성 과 간무협 법정단체 인정 없는 간호법에 대해 결사반대 한다는 입장을 강경하게 밝혔습니다. 이날 홍옥녀 회장이 발표한 결의문 내용입니다.
715,2022-01-24,UCrLDlzyi9k71Q-TvPrFJoAA,대한간호조무사협회 간호법 제정 반대 기자회견,간무협 간호단독법 간호조무사 이재명간호법 간호사 한국의약통신 한국의약통신
713,2022-01-25,UCV82yZT11MnEiX9wVgcLkww,"국회 앞 릴레이 1인 시위 ""간호 단독법 반대!""...의협 비대위 가동 / 세계 90개국에 간호법 있다? ""가짜 뉴스""/  ""대선 공약 포퓰리즘 가려낸다"" 의협 매니페스토 착수",뉴스브리핑 2022년 1월 25일 자 00 06 간호 단독법 반대 10개 단체 릴레이 1인 시위 01 00 의협 간호 단독법 저지 비상대책위원회 구성 01 56 세계 90개국 간호법 제정 근거 없는 주장 02 56 모든 의료사고 강제 조정법안 반 헌법적 03 55 포퓰리즘 가려낸다 의협 매니페스토 평가 착수 좋아요 와 구독 은 의협과 의료계에 큰 힘이 됩니다. 카톡 페이스북 블로그 등에 공유 부탁드립니다. 알림 설정을 해 놓으면 새로운 영상을 바로 확인할 수 있습니다. 화면 오른쪽 아래 버튼 누르고 720 60 이상으로 설정하면 고화질로 보실 수 있습니다. 의협 공식 홈페이지 . . 의협 페이스북 . . 의협 트위터 . 의협 네이버 블로그 . . 의협 다음 블로그 . . 의협신문 . . . 간호법 의료분쟁조정법 대선
712,2022-02-10,UCRU4HI2dS_SplHaRc9cVKiQ,"코로나 방역 주인공이라더니, 간호법은요? | 페미니스트+퀴어 시사정치 토크쇼 권손징악",큐플래닛의 생중계는 슈퍼챗을 통한 후원을 받고 있습니다. 더 멋진 방송을 원하신다면 후원 부탁드려요 계좌로 후원을 원하시는 경우 이 링크로 접속해주세요. 계좌를 통한 후원은 영수증 발급이 가능합니다 계좌 후원은 생중계 종료 후에도 가능합니다 . 3 국가 중 아시아에서 한국에만 유일하게 없다는 그 법 바로 간호법 입니다. 최근에는 이 간호법 제정을 요구하는 청와대 국민청원에 20만 명이 서명을 했다고 하는 데요 그렇다면 법을 만들면 되지 않을까요 하지만 법 제정에 반대하는 목소리도 있다고요 대체 무슨 일일까요 페미니스트 퀴어 시사정치 토크쇼 권손징악 시즌 2 다섯 번째 방송에서는 뜨거운 감자인 간호법 을 찬찬히 짚어보고 대선 주자들의 보건 의료 정책을 제대로 알아봅니다. 이번 방송에는 전문가 게스트로 불평등과시민성연구소 윤태영 이사장 서울대 의료관리학교실 신유경 전공의가 함께합니다. 또한 한주간의 시사정치 이슈를 정치한 시사덕후 손희정의 시덕 브리핑과 정치덕후 권김현영의 대선판 이슈 정리를 듣고 싶다면 옛날 언니들의 정치사를 다룬 엑스언니 정치사를 만나고 싶다면 오늘 저녁 8시 30분에 진행될 권손징악 생중계를 놓치지 마세요
711,2022-02-15,UC3NuLJUu3TEi574grrrLVdA,"“대한의사협회, 간호법 대한 악법 프레임 당장 거두길”",대한간호협회 대한의사협회 간호법제정 수요집회
709,2022-02-24,UCRV54jspjGw-JGwox7EjiEA,'간호법' 촉구 국민청원…류근혁 보건복지부 2차관 답변,영상제공 청와대 아이뉴스24 기사 바로가기 청와대는 간호사의 높은 이직률과 인구대비 낮은 간호인력 현황을 개선하기 위한 간호법 제정을 촉구한 국민청원에 간호법 제정 관련 국회 차원의 논의에 정부도 적극 참여하겠다 고 답했다. 아울러 교대제 개선 시범사업 교육전담간호사 지원 확대 간호등급제 개편 등도 추진 중이라고 밝혔다. 류근혁 보건복지부 제2차관은 25일 국민청원 답변에 나서 정부는 간호인력을 지속 확충하고 간호인력의 처우와 근무환경을 개선하고자 관련 정책을 추진 중 이라며 이같이 말했다. 간호대학에서 공부 중인 한 청원인은 간호사의 업무를 명확히 규정하는 간호법 제정을 통해 간호사 처우개선 및 전문성 확보가 필요하다는 의견을 담은 국민청원을 제기했고 24만여명의 동의를 얻었다. 류 차관은 간호계 의료계 등이 참여하는 보건의료발전협의체에서 간호법 제정에 대해 수차례 논의했다. 또한 법안의 주요 내용에 대해서는 관련 단체와 개별 면담 간담회 등을 통해 논의를 이어가고 있다 고 설명했다. 이는 여야 3당이 지난해 3월 간호법안을 각각 발의했고 2021년 11월과 2022년 2월에 국회 법안심사소위원회에서 간호법안에 대한 심의를 진행하며 논의한 결과를 고려한 것이다. 류 차관은 법률의 제정과 관련된 심의와 의결은 국민의 대표인 국회에서 이루어짐을 감안하여 간호법 제정 관련 국회 차원의 논의에 정부도 적극 참여하겠다 며 이와 함께 간호인력의 과중한 업무 부담을 덜고 전문 의료인으로서 역량을 충분히 발휘할 수 있도록 간호계의 여러 과제를 해결하기 위한 정책도 지속적으로 추진하겠다 고 밝혔다. 류 차관은 특히 간호사 이직의 가장 큰 원인이 되는 불규칙한 교대제와 야간근무를 개선하기 위해 올해 상반기부터 교대제 개선 시범사업이 시행될 예정 이라고 말했다. 또 공립의료기관에만 적용되던 교육전담간호사 지원을 민간의료기관까지 확대하여 신규간호사가 임상 현장에 빠르게 적응할 수 있도록 지원하기 위한 시범사업도 2월 중 공모를 거쳐 시작될 예정 이라고 류 차관은 덧붙였다. 아울러 간호인력의 업무 부담을 줄이고 환자에게 충분한 간호서비스가제공될 수 있도록 간호등급제 개편을 추진할 예정이며 간호 간병통합서비스를 확대하기 위한 로드맵도 마련하겠다 고 류 차관은 답했다.
707,2022-02-24,UC5HogEz14SPRvvBoybW_0ZQ,간호법 제정 촉구 국민청원에 답합니다 | 류근혁 보건복지부 제2차관,청와대는 2월 25일 간호법 제정 촉구 국민청원에 대해 답변드립니다. 해당 청원은 24만 7 385명의 동의를 받았습니다. 답변자는 류근혁 보건복지부 제2차관입니다. 방역과 치료의 현장에서 밤낮으로 애쓰고 계시는 모든 간호사분들의 헌신과 노고에 깊은 감사의 말씀을 드립니다. 주요 답변내용 여야 3당 간호법 제정안 각각 발의 공청회 등 국회 논의 진행 중 정부 간호 의료계와 보건의료발전협의체에서 논의 관련 단체 개별 면담 및 간담회 등 적극 협의 중 향후 국회 입법 논의 과정에서도 적극 뒷받침 할 것 아울러 교대제 개선 시범사업 실시 교육전담간호사 지원 확대 간호등급제 개편 등 간호인력 처우 근무환경 개선 노력 이어갈 것
708,2022-02-24,UChlgI3UHCOnwUGzWzbJ3H5w,"류근혁 ""간호법 제정, 합리적 방안 도출되도록 노력"" / YTN",정부는 간호법 제정을 요구하는 국민청원과 관련해 새로운 입법인 만큼 의료서비스 주요 주체들과 충분히 협의하고 조율해 합리적인 안이 도출될 수 있도록 노력하겠다고 강조했습니다. 류근혁 보건복지부 제2차관은 간호사 처우개선과 전문성 확보를 위한 간호법 제정 요구 국민청원에 24만 7천여 명이 동의하자 이같이 답변했습니다. 그러면서 정부는 간호법 제정과 관련해 국회 차원의 논의에도 적극 참여하고 간호계의 여러 과제를 해결하기 위한 정책도 추진하겠다고 밝혔습니다. 또 간호사의 불규칙한 교대제와 야근근무를 개선하기 위해 올해 상반기부터 교대제 개선 시범사업을 시행할 예정이라고 설명했습니다. 이어 교육전담간호사 지원을 민간의료기관까지 확대하고 신규 간호사가 임상 현장에 빠르게 적응하도록 지원하는 시범사업도 이번 달 공모를 거쳐 시작할 예정이라고 덧붙였습니다. 이와 함께 업무 부담을 줄이고 환자에게 충분한 간호서비스가 제공될 수 있도록 간호등급제 개편을 추진하고 간호와 간병 통합서비스를 확대하기 위한 로드맵도 마련하겠다고 밝혔습니다. 백종규 87 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0101 202202... 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
706,2022-02-25,UCUkuuoNkyVBFWojFW-SPmTw,"류근혁 ""간호법 제정, 합리적 방안 도출되도록 노력"" / YTN 사이언스",정부는 간호법 제정을 요구하는 국민청원과 관련해 새로운 입법인 만큼 의료서비스 주요 주체들과 충분히 협의하고 조율해 합리적인 안이 도출될 수 있도록 노력하겠다고 강조했습니다. 류근혁 보건복지부 제2차관은 간호사 처우개선과 전문성 확보를 위한 간호법 제정 요구 국민청원에 24만 7천여 명이 동의하자 이같이 답변했습니다. 그러면서 정부는 간호법 제정과 관련해 국회 차원의 논의에도 적극 참여하고 간호계의 여러 과제를 해결하기 위한 정책도 추진하겠다고 밝혔습니다. 또 간호사의 불규칙한 교대제와 야근근무를 개선하기 위해 올해 상반기부터 교대제 개선 시범사업을 시행할 예정이라고 설명했습니다. 이어 교육전담간호사 지원을 민간의료기관까지 확대하고 신규 간호사가 임상 현장에 빠르게 적응하도록 지원하는 시범사업도 이번 달 공모를 거쳐 시작할 예정이라고 덧붙였습니다. 이와 함께 업무 부담을 줄이고 환자에게 충분한 간호서비스가 제공될 수 있도록 간호등급제 개편을 추진하고 간호와 간병 통합서비스를 확대하기 위한 로드맵도 마련하겠다고 밝혔습니다. 백종규 87 . . 간호법 야근근무 간호등급제 사이언스 기사원문 . . . ...
705,2022-03-16,UC3NuLJUu3TEi574grrrLVdA,"""윤석열 대통령 당선자는 약속한 간호법을 제정해 달라""",대한간호협회 윤석열 간호법제정
704,2022-03-23,UCsCWSNukur7Jj6n3sK8EYtw,간호법 제정을 통한 국민건강증진 방안 모색 대국민 토론회,일시 2022년 3월23일 수요일 오후2시 4시 장소 국회도서관 소회의실 유튜브 녹화중계 채널 컨슈머맵 공동주최 김민석 국회의원 더불어민주당 보건복지위원회 위원장 김성주 국회의원 더불어민주당 보건복지위원회 간사 강기윤 국회의원 국민의힘 보건복지위원회 간사 서정숙 국회의원 국민의힘 최연숙 국회의원 국민의당 공동주관 사 소비자시민모임 사 소비자권익포럼 미래소비자행동 전국보건의료산업노동조합
703,2022-03-27,UCwRljhjVWtLqAKbsWGPU_OA,"""국민 건강과 안전을 위한 간호법 제정 촉구합니다""-신경림 대한간호협회 회장 #오미크론대유행 #간호법 #의료체계붕괴 /[YTN라디오 슬기로운 라디오생활]",라디오 94.5 뉴스 슬기로운 라디오생활 방송 일시 2022년 3월 28일 월요일 진행 이현웅 아나운서 출연 신경림 대한간호협회 회장 당신에게 꼭 필요한 생활정보 슬기로운 라디오생활 오미크론대유행 의료체계 확진자 간호법제정 의료현장 위중증환자 병원내감염 여성가족재단 경기아이사랑 동아리리더양성교육 부모학교 동아리지원 경기도지원사업 아카데미상 신작추천 넷플릭스요금인상 파워오브도그 작품상 돈룩업 코다 넷플릭스추천 구독과 알람을 설정하시면 라디오의 더 많은 프로그램을 보실 수 있습니다. 많은 댓글과 좋아요 부탁드립니다. 라이브 방송 안내 슬기로운 라디오생활 10 30 11 30 슬기로운 라디오생활 홈페이지 . 33 슬기로운 라디오생활 프로그램 소개 . 4 2 슬기로운 라디오생활 인터뷰 전문 . 슬기로운 라디오생활 오늘의 방송내용 . 슬기로운 라디오생활 다시 듣기 . 2 4 라디오 유튜브 구독 . 2 9 9 라디오 모바일 앱 . 3 4 . 2 6 제보 및 의견 문자 0945 짧은 문자 50원 긴 문자 100원 라디오 페이스북 . .
702,2022-03-29,UC3NuLJUu3TEi574grrrLVdA,"""#간호법이 필요해"" 범국민 릴레이 챌린지",대한간호협회 간호법제정 간호법제정릴레이챌린지
701,2022-04-05,UCsCWSNukur7Jj6n3sK8EYtw,간호법 제정을 위한 범국민 릴레이 챌린지에 함께 해주세요!,응원 이미지 다운로드 . 대한간호협회가 국민 누구나 참여가능한 간호법 제정 범국민 릴레이 챌린지 간호법이필요해 를 4월말 까지 진행합니다. 응원 챌린지 이미지를 다운받은 후 챌린지 이미지와 함께 친구 가족 등과 사진을 찍어 자신의 에 간호법이필요해 간호법제정 해시태그와 함께 게시해 주시면 되며 다음 참여자 2명을 반드시 지목해 주시기 바랍니다. 여러분 한분 한분의 힘이 모여야 간호법 제정을 앞당길 수 있습니다. 대한간호협회에서 챌린지에 참여하신 분 100분을 추첨해 스타벅스 커피 쿠폰을 드립니다. 대한간호협회 홈페이지 . . .
700,2022-04-19,UCSd6jlFPB6iVG3eCTH7XJZA,"하워드 캐튼 간호법 제정 지지 ""간호 인력을 지원·강화하는 데 반드시 필요한 법안""",국제간호협의회 하워드캐튼 간호법제정 지지선언 의사역할 국제간호협의회 하워드 캐튼 가 22년 4월 19일 국회 소통관 기자회견장에서 간호법 제정과 관련해 기자회견을 하고 있다. 시사포커스 는 창간 35년 정통언론 시사포커스에서 스마트 영상시대를 맞이하여 각색없는 진짜뉴스만을 제공하고 있습니다. 시사포커스 를 시청하시면 공중파 또는 종편 방송에서는 볼 수 없는 좀 더 자세한 뉴스와 개인 유튜브에서는 보기 힘든 국회등 현장의 목소리를 시청 하실 수 있습니다. 더욱 발 빠르게 소식을 전하는 시사포커스 가 되겠습니다. 아래 주소를 클릭하셔서 구독과 좋아요를 눌러 시사포커스를 키워 주십시오. 주변 지인들께도 구독을 권해 주시고 여러분들의 에 시사포커스 영상을 공유 해 주시면 대단히 감사하겠습니다. 시사포커스 기사제보 여러분의 기사제보를 기다리고 있습니다. 현장의 소리를 팩트에 기반하여 신속하게 보도하겠습니다. 02.323.2223 02.323.1616 01 . . 여러분의 자율구독료는 시사포커스 에서 좋은 방송을 만드는데 큰 도움이 됩니다. 시사포커스 후원방법 후원 1877 1619 자율구독료 국민은행 463501 01 278662 일간시사신문 해외 자율구독료 국민은행 463501 01 278662 일간시사신문 시사포커스 구독하기 . 2 출처를 밝히더라도 영상 재가공 무단 복제 재배포 등 모든 것 을 허용하지 않습니다. 이를 어길시 모든 법적 책임은 무단 사용자에게 있음을 분명히 밝힙니다
699,2022-04-20,UCchCbWi1Mvibb6ddcZrrOHQ,"이준석 ""코로나 간호인력 큰 기여... 간호법은 따로 없어""",이준석 국민의힘 당대표가 21일 국회에서 하워드 캐튼 국제간호협의회 를 만나 간호법 제정에 대해 말하고 있다. 2022.04.21 일요서울 김정오 기자 영상제공 국민의힘
698,2022-04-22,UCF9vbHlZpz7FbOAky3fnYxw,"[뉴스 라이브] 정호영 보건복지부장관 후보자 이슈, 간호법, 문신사법 이슈! (메디게이트뉴스 하경대 기자, 비온뒤 안지현 에디터)",정호영 보건복지부장관 후보자 이슈 간호법 문신사법 이슈 요즘 뜨거운 이슈를 심도 있게 다룹니다. 비온뒤와 메디게이트뉴스가 한 주의 의학소식들을 발빠르게 알려드립니다. 메디게이트뉴스 . . 는 의료 정책 의학 제약 바이오 기가 등 다양한 분야의 소식을 전달하는 뉴스인데요. 오늘은 메디게이트뉴스의 하경대 기자와 비온뒤 안지현 에디터가 함께 합니다. 비온뒤 메디게이트뉴스 정호영 보건복지부장관 후보자 간호사법 문신사법 의학뉴스 메디게이트뉴스 비온뒤의 재밌고 유익한 영상과 더 함께하고 싶다면 좋아요 와 구독하기 많이 눌러주세요 비온뒤 공식채널 홈페이지 .
697,2022-04-28,UCbYMlT_I64nQ1lIusmwywgQ,이필수 회장은 혹시 공공의대와 간호법에 찬성하시는거 아닌가요? [병의협 X 남자훈련소],병원의사협의회 홈페이지 . . 가입신청 . . . ... 멤버십 가입 안내 링크 . . ... 위 링크를 따라가셔서 멤버십에 가입하시면 라이브 시 채팅을 하실 수 있습니다. 억울한 일을 피하려면 최대한 높은 등급에 가입하시는것이 유리합니다. 감사합니다.
