,작성일,작성자,제목,내용
132,2023-06-20,UChlgI3UHCOnwUGzWzbJ3H5w,"""스토킹, 합의해도 처벌""...반의사 불벌 폐지 입법 속도 / YTN",앵커 스토킹 범죄 가해자가 피해자와 합의할 경우 처벌하지 않는 반의사 불벌죄 조항이 삭제된 법 개정안이 국회 법제사법위원회 문턱을 넘었습니다. 가해자가 합의해달라며 피해자를 찾아가는 2차 가해를 예방하는 효과가 있을 것으로 보이는데 개정안은 이르면 내일 21일 국회 본회의를 통과할 전망입니다. 김경수 기자가 보도합니다. 기자 지난해 9월 직장 동료였던 20대 여성을 잔혹하게 살해한 신당역 살인 사건 은 사회적 공분을 샀습니다. 가해자 전주환은 앞서 피해 여성을 스토킹하고 협박한 혐의로 이미 재판을 받고 있었는데 중형 선고가 예상되자 피해자를 찾아가 흉기를 휘둘렀습니다. 전주환 신당역 스토킹 살인 가해자 지난해 9월 21일 정말 죄송합니다. 죄송하단 말 말고 할 말 없습니까 제가 진짜 미친 짓을 했습니다. 피해자를 향한 앙심이 범행 동기가 된 건데 합의가 있으면 처벌받지 않도록 한 스토킹 처벌법 조항 탓이라는 비판이 일었습니다. 가해자가 합의해 주지 않는 피해자를 원망하거나 합의를 요구하며 피해자를 찾아가 2차 가해를 유발할 수 있다는 겁니다. 결국 지난 2월 정부가 개정안을 냈고 국회의원들도 앞다퉈 법 개정에 나선 끝에 그 결과물이 국회 법사위를 통과했습니다 논란이 됐던 반의사 불벌죄 조항은 삭제됐고 법원 판결 전에도 전자발찌 부착이 가능하도록 하는 등 스토킹 범죄 가해자 처벌을 강화하는 내용이 담겼습니다. 또 로 메시지를 보내는 행위는 물론이고 개인정보와 위치정보를 제3자에게 제공하거나 신분 정보를 도용해 사칭하는 행위까지 스토킹 범죄로 폭넓게 규정했습니다. 한동훈 법무부 장관 이 법은 스토킹 범죄 피해자를 보호하기 위해 생각할 수 있는 대부분의 것을 일단 개괄적이나마 담았다고 생각합니다. 최대한 피해자를 보호할 수 있도록 잘 집행하겠습니다. 이 외에도 19살 미만 성폭력 범죄 피해자의 진술 영상은 피고인에게 반대신문 기회가 보장된 경우에만 증거로 사용하도록 하는 성폭력범죄 처벌법 개정안도 법사위 문턱을 함께 넘었습니다. 다만 중대 범죄자의 머그샷 그러니까 수사기관이 촬영한 범죄자 사진을 공개하는 법안은 아직 법사위 소위 심사 단계에 머물러있습니다. 이른바 부산 돌려차기 사건 과 정유정 사건 으로 피의자 신상 공개에 대한 관심이 높아진 터라 논의에 속도가 붙을지 주목됩니다. 스토킹 범죄 처벌을 강화하는 개정안은 이르면 내일 21일 본회의에 상정될 예정인데 이견이 거의 없는 만큼 무난히 국회를 통과할 것으로 보입니다. 김경수입니다. 촬영기자 이상은 박재상 영상편집 양영운 그래픽 박지원 김경수 85 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0101 202306202221157592 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
131,2023-06-20,UChlgI3UHCOnwUGzWzbJ3H5w,'반의사 불벌죄 폐지' 스토킹 처벌 강화법 법사위 통과 / YTN,스토킹 범죄 피해자가 처벌을 원치 않더라도 가해자를 처벌할 수 있도록 하는 법안이 국회 법제사법위원회를 통과했습니다. 국회 법사위는 오늘 20일 전체회의를 열어 이 같은 내용의 스토킹 범죄 처벌법 개정안을 의결했습니다. 개정안은 피해자가 가해자의 처벌을 원치 않으면 처벌하지 않는다는 반의사 불벌죄 조항이 삭제됐고 필요할 경우 판결 전에도 전자발찌 부착 등 가해자 처벌을 강화하는 내용이 담겼습니다. 또 등으로 메시지를 전송하는 행위 일체와 상대방의 개인정보 위치정보를 제3자에게 제공하는 행위 그리고 신분 정보를 도용해 사칭하는 행위도 스토킹으로 규정하는 내용이 포함됐습니다. 오늘 법사위를 통과한 개정안은 이르면 내일 열리는 국회 본회의에 상정될 예정입니다. 김경수 85 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0101 202306201547092228 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
126,2023-06-20,UCTHCOPwqNfZ0uiKOvFyhGwg,본회의서 스토킹 처벌 강화법 표결…'수능 발언' 공방 / 연합뉴스TV (YonhapnewsTV),본회의서 스토킹 처벌 강화법 표결 수능 발언 공방 앵커 잠시 뒤 국회에서는 본회의가 열립니다. 스토킹 범죄 유형을 넓히고 처벌을 강화하는 법안이 처리될 예정인데요. 국회 취재기자 연결해 본회의 전망 알아보겠습니다. 장효인 기자. 기자 네 국회는 잠시 뒤 열리는 본회의에서 스토킹 범죄 처벌법 개정안 을 표결에 부칩니다. 피해자가 원하지 않으면 가해자를 처벌할 수 없는 반의사 불벌죄 규정을 폐지하자는 것이 골자로 여야가 시급히 처리될 법안으로 보는 만큼 무난히 통과될 전망입니다. 개정안은 등으로 메시지를 보내고 상대방의 개인정보나 위치정보를 제3자에게 제공하는 것도 스토킹으로 규정했습니다. 법원이 인정하면 판결 전에도 가해자에게 전자발찌를 부착할 수 있게 하고 긴급응급조치 보호 대상을 피해자의 동거인이나 가족까지 넓히는 제도적 장치도 강화했습니다. 지난 4월 민주당 등 야권 주도로 본회의에 부의된 방송3법 개정안 은 오늘 본회의 안건으로 오르지 않을 것으로 보입니다. 등 공영방송의 지배구조를 바꾸는 내용인데 이달 말 본회의에서 안건에 포함될 것이라는 관측이 나옵니다. 선관위 국정조사 요구서와 후쿠시마 오염수 청문 특위 구성안은 시기와 방식을 둘러싼 여야 대치가 여전해 오늘 다뤄지기는 쉽지 않아 보입니다. 본회의에서는 배진교 정의당 원내대표의 비교섭단체 대표연설도 예정돼 있습니다. 앵커 윤석열 대통령의 수능 발언 을 두고 정치권에서 논란이 여전하다고요 기자 네 정치권에선 오늘도 윤 대통령의 수능 발언과 정부여당의 관련 대책을 놓고 공방이 벌어졌는데요. 민주당 이재명 대표의 발언 함께 들어보시겠습니다. 이재명 더불어민주당 대표 지금 대한민국 교육의 최대 리스크는 윤석열 대통령인 것 같습니다. 집권여당은 수습하기는커녕 대통령이 교육전문가라고 치켜세우고 정부는 원점에서 재검토하기를 바랍니다. 민주당 교육위 위원들도 윤 대통령이 수능을 불과 5개월 앞두고 폭탄 발언을 한 데 더해 비문학 국어문제 교과융합형 문제 같은 구체적인 출제 지침까지 내렸다고 지적했습니다. 이에 국민의힘 윤희석 대변인은 발목잡기를 멈추고 사교육 이권 카르텔 혁파에 협조하라 며 수능 출제위원 출신 인사가 학원과 문제집을 만들어 사고파는 행태가 상식적이냐고 되물었습니다. 같은 당 신주호 상근부대변인은 이재명 대표가 대선 공약으로 내놓았던 킬러문항 제외 를 이행하겠다는 데 비판하는 이유가 무엇이냐며 내로남불 행태에 신물이 난다 고 비판했습니다. 정부는 이달 안에 공교육 경쟁력 제고와 사교육 부담 절감 방안을 차례로 발표할 예정인데 이에 대한 야권의 공격과 여권의 방어는 당분간 이어질 전망입니다. 지금까지 국회에서 전해드렸습니다. . . 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
129,2023-06-20,UCTHCOPwqNfZ0uiKOvFyhGwg,"국회 본회의, '반의사 불벌죄 폐지' 스토킹 처벌 강화법 표결 / 연합뉴스TV (YonhapnewsTV)",국회 본회의 반의사 불벌죄 폐지 스토킹 처벌 강화법 표결 앵커 오늘 국회에서는 본회의가 열립니다. 스토킹 범죄 유형을 넓히고 처벌을 강화하는 법안이 처리될 예정인데요. 국회 취재기자 연결해 본회의 전망 알아보겠습니다. 장효인 기자. 기자 네 국회는 오늘 오후 본회의에서 스토킹 범죄 처벌법 개정안 을 표결에 부칩니다. 피해자가 원하지 않으면 가해자를 처벌할 수 없는 반의사 불벌죄 규정을 폐지하자는 것이 골자로 여야가 시급히 처리될 법안으로 보는 만큼 무난히 통과될 전망입니다. 개정안은 등으로 메시지를 보내고 상대방의 개인정보나 위치정보를 제3자에게 제공하는 것도 스토킹으로 규정했습니다. 법원이 인정하면 판결 전에도 가해자에게 전자발찌를 부착할 수 있게 하고 긴급응급조치 보호 대상을 피해자의 동거인이나 가족까지 넓히는 제도적 장치도 강화했습니다. 지난 4월 민주당 등 야권 주도로 본회의에 부의된 방송3법 개정안 은 오늘 본회의 안건으로 오르지 않을 것으로 보입니다. 등 공영방송의 지배구조를 바꾸는 내용인데 이달 말 본회의에서 안건에 포함될 것이라는 관측이 나옵니다. 선관위 국정조사 요구서와 후쿠시마 오염수 청문 특위 구성안은 시기와 방식을 둘러싼 여야 대치가 여전해 오늘 다뤄지기는 쉽지 않아 보입니다. 본회의에서는 배진교 정의당 원내대표의 비교섭단체 대표연설도 예정돼 있습니다. 앵커 윤석열 대통령의 수능 발언 을 두고 정치권에서 논란이 여전하다고요 기자 네 정치권에선 오늘도 윤 대통령의 수능 발언과 정부 여당의 관련 대책을 놓고 공방이 벌어졌습니다. 민주당 이재명 대표는 대한민국 교육의 최대 리스크는 윤대통령 이라며 제도를 바꾸려면 고심해서 혼란 없게 준비하라고 했습니다. 민주당 송갑석 최고위원은 라디오에서 가장 큰 문제는 수능을 불과 5개월 앞두고 근본적인 변화가 될 수 있는 발언을 한 것이라고 지적하기도 했는데요. 이에 국민의힘 이철규 사무총장은 라디오에서 킬러문항 을 없애자는 것은 이재명 대표의 대선 공약이기도 했다며 제도를 바꾸는 것이 아니라고 맞받았습니다. 국민의힘 장예찬 최고위원도 라디오에서 지난해부터 이런 기조는 쭉 이어져 왔다 며 민주당도 사교육 경감을 위해 건설적인 토론을 하자고 했습니다. 정부는 이달 안에 공교육 경쟁력 제고와 사교육 부담 절감 방안을 차례로 발표할 예정인데 이에 대한 야권의 공격과 여권의 방어는 당분간 이어질 전망입니다. 지금까지 국회에서 전해드렸습니다. . . 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
128,2023-06-20,UClAfLVQYZSLrMAQQ_SXPVZw,[생중계] '스토킹 처벌법' 처리... 국회 법사위 (2023.06.20 오후),생중계 스토킹 처벌법 처리... 국회 법사위 2023.06.20 오후 스토킹처벌법 국회 법사위 오마이 채널에 가입하여 혜택을 누려보세요. . . 오마이 정기후원 전화가입 010 3270 3828 직접가입 . 5 오마이 일시후원 계좌후원 농협 003 01 196121 예금주 오마이뉴스 그 외 방식 신용카드 휴대폰 계좌이체 가상계좌 . 1 9 광고 문의 .
127,2023-06-20,UCchCbWi1Mvibb6ddcZrrOHQ,"전주혜 ""스토킹 처벌법... 피해자 위한 변화 중요""",전주혜 국민의힘 의원이 20일 국회에서 열린 법제사법위원회 전체회의에 참석해 스토킹 처벌법과 관련해 한동훈 법무부장관 김상환 법원행정처장에게 질의를 하고 있다. 2023.06.20 일요서울 김정오 기자
135,2023-06-20,UChlgI3UHCOnwUGzWzbJ3H5w,[속보] '반의사 불벌죄 폐지' 스토킹 처벌법 개정안 본회의 통과 / YTN,반의사 불벌죄 폐지 스토킹 처벌법 개정안 본회의 통과 피해자가 원치 않아도 스토킹 가해자 처벌 가능 판결 전에도 전자발찌 부착 가능 전송도 스토킹 명시 자세한 뉴스가 곧 이어집니다. 이종원 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0101 202306211446566961 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
130,2023-06-20,UCMLJc_D3jgFcS_48G7i4V0A,"[뉴스브런치]  '스토킹 피해자 원치 않아도 가해자 처벌'+'세계난민의 날' 대한민국 난민 실태는?-임지영 기자,강전애 변호사,김현민 기자,신성원 아나운서ㅣKBS 230621 방송",2023년 6월 21일 수 신성원의 뉴스브런치 1 97.3 월 금 11 05 11 57 뉴스픽 임지영 기자 시사인 강전애 변호사 1 스토킹 피해자 원치 않아도 가해자 처벌 스토킹 범죄처벌법 개정안 법사위 통과 반의사 불법죄 조항 폐지 등 2 세계난민의 날 대한민국 난민 실태 아시아최초 난민법 시행 10년 난민 인정률 낮아... 문화로운 세계 김현민 기자 불 물 공기 흙 4개의 원소들이 살고 있는 엘리멘트 시티 엘리멘탈 피터 손 감독
136,2023-06-20,UCjAIaXSGtjZRvkzCXqpCp9Q,""" 스토킹 범죄"" 처벌 강화 앞당기다",스토킹 범죄 처벌 강화 앞당기다
141,2023-06-20,UCsU-I-vHLiaMfV_ceaYz5rQ,[스토킹 범죄 처벌법 개정안 통과...국회 본회의] 6월 21일 (수) 풀영상  / 디지털 Only,여야는 21일 오후 국회 본회의를 열어 스토킹 범죄에 대해 피해자가 처벌을 원하지 않더라도 가해자를 처벌할 수 있도록 하는 법안 스토킹 범죄 처벌법 개정안 등을 처리합니다. 개정안은 스토킹 범죄에 대한 반의사 불벌죄 피해자가 가해자의 처벌을 원하지 않는다는 의사를 표시하면 처벌할 수 없는 범죄 규정을 폐지하는 내용을 담고 있습니다. 스토킹 반의사불벌죄 본회의 이슈현장 라이브 본방 후 유튜브에서 앵커들과 더 가까이 모바일라이브 시청하기 . 3 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
138,2023-06-20,UCTHCOPwqNfZ0uiKOvFyhGwg,피해자 원치 않아도 스토킹 처벌…개정안 법사위 통과 / 연합뉴스TV (YonhapnewsTV),피해자 원치 않아도 스토킹 처벌 개정안 법사위 통과 피해자가 원치 않으면 가해자를 처벌하지 않는다는 반의사 불벌죄 조항이 삭제된 스토킹 범죄 처벌법 개정안이 국회 법사위를 통과했습니다. 개정안에는 등으로 메시지를 보내고 제3자에게 상대방의 정보를 제공하는 행위 등도 스토킹으로 명문화됐습니다. 또 법원이 원활한 조사나 피해자 보호에 필요하다고 인정할 경우 판결 전 스토킹 가해자에게 전자발찌를 부착할 수 있도록 하는 내용이 담겼습니다. 법안은 내일 21일 본회의에 상정될 예정입니다. 장효인 기자 . . 스토킹처벌법 반의사불벌죄 전자발찌 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
137,2023-06-20,UChlgI3UHCOnwUGzWzbJ3H5w,"""스토킹, 합의해도 처벌""...반의사 불벌 폐지 입법 속도 / YTN",앵커 스토킹 범죄 가해자가 피해자와 합의할 경우 처벌하지 않는 반의사 불벌죄 조항이 삭제된 법 개정안이 국회 법제사법위원회 문턱을 넘었습니다. 가해자가 합의해달라며 피해자를 찾아가는 2차 가해를 예방하는 효과가 있을 것으로 보이는데 개정안은 이르면 내일 21일 국회 본회의를 통과할 전망입니다. 김경수 기자가 보도합니다. 기자 지난해 9월 직장 동료였던 20대 여성을 잔혹하게 살해한 신당역 살인 사건 은 사회적 공분을 샀습니다. 가해자 전주환은 앞서 피해 여성을 스토킹하고 협박한 혐의로 이미 재판을 받고 있었는데 중형 선고가 예상되자 피해자를 찾아가 흉기를 휘둘렀습니다. 전주환 신당역 스토킹 살인 가해자 지난해 9월 21일 정말 죄송합니다. 죄송하단 말 말고 할 말 없습니까 제가 진짜 미친 짓을 했습니다. 피해자를 향한 앙심이 범행 동기가 된 건데 합의가 있으면 처벌받지 않도록 한 스토킹 처벌법 조항 탓이라는 비판이 일었습니다. 가해자가 합의해 주지 않는 피해자를 원망하거나 합의를 요구하며 피해자를 찾아가 2차 가해를 유발할 수 있다는 겁니다. 결국 지난 2월 정부가 개정안을 냈고 국회의원들도 앞다퉈 법 개정에 나선 끝에 그 결과물이 국회 법사위를 통과했습니다 논란이 됐던 반의사 불벌죄 조항은 삭제됐고 법원 판결 전에도 전자발찌 부착이 가능하도록 하는 등 스토킹 범죄 가해자 처벌을 강화하는 내용이 담겼습니다. 또 로 메시지를 보내는 행위는 물론이고 개인정보와 위치정보를 제3자에게 제공하거나 신분 정보를 도용해 사칭하는 행위까지 스토킹 범죄로 폭넓게 규정했습니다. 한동훈 법무부 장관 이 법은 스토킹 범죄 피해자를 보호하기 위해 생각할 수 있는 대부분의 것을 일단 개괄적이나마 담았다고 생각합니다. 최대한 피해자를 보호할 수 있도록 잘 집행하겠습니다. 이 외에도 19살 미만 성폭력 범죄 피해자의 진술 영상은 피고인에게 반대신문 기회가 보장된 경우에만 증거로 사용하도록 하는 성폭력범죄 처벌법 개정안도 법사위 문턱을 함께 넘었습니다. 다만 중대 범죄자의 머그샷 그러니까 수사기관이 촬영한 범죄자 사진을 공개하는 법안은 아직 법사위 소위 심사 단계에 머물러있습니다. 이른바 부산 돌려차기 사건 과 정유정 사건 으로 피의자 신상 공개에 대한 관심이 높아진 터라 논의에 속도가 붙을지 주목됩니다. 스토킹 범죄 처벌을 강화하는 개정안은 이르면 내일 21일 본회의에 상정될 예정인데 이견이 거의 없는 만큼 무난히 국회를 통과할 것으로 보입니다. 김경수입니다. 촬영기자 이상은 박재상 영상편집 양영운 그래픽 박지원 김경수 85 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0101 202306202003379193 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
147,2023-06-20,UCTHCOPwqNfZ0uiKOvFyhGwg,[풀영상] 국회 본회의…'스토킹 범죄 처벌법 개정안' 표결 / 연합뉴스TV (YonhapnewsTV),여야가 국회 본회의를 열어 스토킹 범죄에 대해 피해자가 처벌을 원하지 않더라도 가해자를 처벌할 수 있도록 하는 법안 스토킹 범죄 처벌법 개정안 등을 처리합니다. 개정안은 스토킹 범죄에 대한 반의사 불벌죄 피해자가 가해자의 처벌을 원하지 않는다는 의사를 표시하면 처벌할 수 없는 범죄 규정을 폐지하는 내용을 담고 있는데요. 한편 정의당 배진교 원내대표가 국회 본회의에서 비교섭단체 대표 연설을 진행합니다. 본회의 현장 함께 보시겠습니다. 국회 본회의 스토킹처벌법 표결 배진교 정의단 비교섭단체대표연설 생중계 연합뉴스 두번째 채널 연유티 구독하기 . 3 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
146,2023-06-20,UCF4Wxdo3inmxP-Y59wXDsFw,"국회 본회의, `반의사 불벌죄 폐지` 스토킹 처벌 강화법 처리 - [끝까지LIVE] MBC 중계방송 2023년 06월 21일",여야는 오늘 21일 오후 국회 본회의를 열어 스토킹 범죄에 대해 피해자가 처벌을 원하지 않더라도 가해자를 처벌할 수 있도록 하는 법안 스토킹 범죄 처벌법 개정안 등을 처리합니다. 개정안은 스토킹 범죄에 대한 반의사 불벌죄 피해자가 가해자의 처벌을 원하지 않는다는 의사를 표시하면 처벌할 수 없는 범죄 규정을 폐지하는 내용을 담고 있습니다. 개정안에는 등 정보통신망을 이용해 음성 문자 사진 영상 메시지를 전송하는 행위 상대방의 개인정보 위치정보를 제3자에게 제공 배포 게시하거나 신분 관련 정보를 도용해 그를 사칭하는 행위도 스토킹 범죄의 유형으로 명시했습니다. 오늘 본회의에서는 군 출신 선출직 공무원의 보수가 퇴역연금액보다 적을 경우 그 차액만큼 연금액을 지급하는 내용을 골자로 하는 군인연금법 개정안도 상정될 예정입니다. 보수가 적은 지방기초의회 등에 퇴직 군인이 진출할 수 있는 여건을 개선하고자 하는 취지입니다. 국회 본회의 스토킹범죄 반의사불벌죄 스토킹 처벌 군인 퇴직연금
145,2023-06-20,UCkinYTS9IHqOEwR1Sze2JTw,"스토킹 처벌 강화법 등 처리, 국회 본회의 (이 시각 국회 본회의장) / SBS",정의당 배진교 원내대표가 오늘 국회에서 복합위기를 극복하는 사회생태국가로 나아갑시다 라는 주제로 비교섭단체 대표 연설을 합니다. 국회는 이어서 스토킹 처벌 강화법 등을 처리할 예정입니다. 뉴스 8뉴스 실시간 으로 만나 보세요 라이브 뉴스 채널 모바일24 뉴스로 제보해주세요 홈페이지 . . . 애플리케이션 뉴스 앱 설치하고 제보 카카오톡 뉴스 와 친구 맺고 채팅 페이스북 뉴스 검색해 메시지 전송 이메일 8 . . 문자 6000 전화 02 2113 6000 뉴스 채널 구독하기 . . . 뉴스 라이브 . . .
144,2023-06-20,UCsU-I-vHLiaMfV_ceaYz5rQ,[스토킹 범죄 처벌법 개정안 관련...국회 법사위 전체회의] 6월 20일 (화) 풀영상 / 디지털 Only,스토킹 범죄의 반의사 불벌 피해자가 가해자의 처벌을 원하지 않는다는 의사를 표시하면 처벌할 수 없음 규정을 폐지하는 법안이 19일 국회 법제사법위원회 법안심사소위원회를 통과했습니다. 개정안에는 법원 판결 전에도 전자발찌를 부착할 수 있도록 하는 등 스토킹 범죄자에 대한 처벌을 강화하는 내용도 담겼습니다. 스토킹 반의사불벌 법사위 이슈현장 라이브 본방 후 유튜브에서 앵커들과 더 가까이 모바일라이브 시청하기 . 3 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
148,2023-06-20,UCsU-I-vHLiaMfV_ceaYz5rQ,'제2의 신당역 사건' 막는다…피해자가 '원치 않아도' 스토킹 처벌 / JTBC 뉴스룸,스토킹 범죄에 대한 처벌을 강화하는 법안이 국회 상임위를 통과했습니다. 피해자가 처벌을 원하지 않아도 처벌하고 법원의 판결이 나오기 전에라도 가해자에게 전자발찌를 부착할 수 있도록 했습니다. 기사 전문 . . . . 12131599 시리즈 더 보기 . . 3 1 33 5 0 스토킹 스토킹처벌 법안 뉴스룸 채승기기자 본방 후 유튜브에서 앵커들과 더 가까이 모바일라이브 시청하기 . 3 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
142,2023-06-20,UCTHCOPwqNfZ0uiKOvFyhGwg,스토킹 처벌 강화법 본회의 통과…'수능 발언' 공방 / 연합뉴스TV (YonhapnewsTV),스토킹 처벌 강화법 본회의 통과 수능 발언 공방 앵커 국회 본회의가 열렸습니다. 조금 전 스토킹 범죄 유형을 넓히고 처벌을 강화하는 법안이 처리됐는데요. 국회 취재기자 연결해 본회의 상황 알아보겠습니다. 장효인 기자. 기자 네 주요 안건이었던 스토킹 범죄 처벌법 개정안 이 국회 본회의 문턱을 넘었습니다. 피해자가 원하지 않으면 가해자를 처벌할 수 없는 반의사 불벌죄 규정을 폐지하자는 것이 골자로 여야가 시급히 처리될 법안으로 봤던 만큼 무난히 통과됐습니다. 개정안은 등으로 메시지를 보내고 상대방의 개인정보나 위치정보를 제3자에게 제공하는 것도 스토킹으로 규정했습니다. 법원이 인정하면 판결 전에도 가해자에게 전자발찌를 부착할 수 있게 하고 긴급응급조치 보호 대상을 피해자의 동거인이나 가족까지 넓히는 제도적 장치도 강화했습니다. 배진교 정의당 원내대표의 비교섭단체 대표연설도 진행됐는데요. 배 원내대표는 윤석열 정부의 1년은 역주행 으로 가득한 총체적 파탄 이라며 국민의힘이든 민주당이든 서로가 내로남불 의 무한궤도에 빠진 것처럼 역할만 바꾼다 고 지적했습니다. 오늘 본회의에서는 방송3법 개정안 처럼 여야 간 입장 차가 뚜렷한 안건은 다루지 않고 있습니다. 다만 민주당은 오는 30일 본회의에서 이태원 참사 진상규명 특별법 을 패스트트랙으로 지정하는 안건을 처리하겠다고 예고했습니다. 같은 날 파업 노동자의 배상 책임을 제한하는 노란봉투법 을 처리하는 것도 검토 중입니다. 앵커 윤석열 대통령의 수능 발언 을 두고 정치권에서 논란이 여전하다고요 기자 네 야 정치권에선 오늘도 윤 대통령의 수능 발언과 정부여당의 관련 대책을 놓고 공방이 벌어졌습니다. 민주당 이재명 대표의 발언 함께 들어보시겠습니다. 이재명 더불어민주당 대표 지금 대한민국 교육의 최대 리스크는 윤석열 대통령인 것 같습니다. 집권여당은 수습하기는커녕 대통령이 교육전문가라고 치켜세우고 정부는 원점에서 재검토하기를 바랍니다. 민주당 교육위 위원들도 윤 대통령이 수능을 불과 5개월 앞두고 폭탄 발언을 한 데 더해 비문학 국어문제 교과융합형 문제 같은 구체적인 출제 지침까지 내렸다고 지적했습니다. 이에 국민의힘 윤희석 대변인은 발목잡기를 멈추고 사교육 이권 카르텔 혁파에 협조하라 며 수능 출제위원 출신 인사가 학원과 문제집을 만들어 사고파는 행태가 상식적이냐고 되물었습니다. 같은 당 신주호 부대변인은 이재명 대표가 대선 공약으로 내놓았던 킬러문항 제외 를 이행하겠다는 데 비판하는 이유가 무엇이냐며 내로남불 행태에 신물이 난다 고 비판했습니다. 정부는 이달 안에 공교육 경쟁력 제고와 사교육 부담 절감 방안을 차례로 발표할 예정인데 이에 대한 야권의 공격과 여권의 방어는 당분간 이어질 전망입니다. 지금까지 국회에서 전해드렸습니다. . . 스토킹 처벌법 킬러문항 본회의 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
140,2023-06-20,UChlgI3UHCOnwUGzWzbJ3H5w,"[YTN 실시간뉴스] ""합의해도 처벌""...스토킹 처벌 강화 '속도' / YTN",프랑스를 방문 중인 윤석열 대통령이 오늘 밤 부산 엑스포 유치를 위한 경쟁 프리젠테이션 영어 연설에 나섭니다. 이에 앞서서는 마크롱 프랑스 대통령과 정상회담을 합니다. 국민의힘 김기현 대표가 국회 교섭단체 대표 연설에서 야당을 거칠게 비판하며 정치쇄신 과제의 하나로 의원 정수 감축 을 제안했습니다. 민주당은 오로지 남 탓뿐이라고 혹평했습니다. 전국 곳곳에 내일까지 더위를 식히는 비가 내리겠습니다. 올여름 장마는 오는 25일쯤 제주도부터 시작되겠지만 중부지방 장마는 엘니뇨 영향으로 다소 늦어지겠습니다. 피해자가 처벌을 원치 않아도 스토킹 범죄 가해자를 처벌하도록 하는 내용의 법 개정안이 오늘 법사위를 통과했습니다. 내일 본회의 문턱을 넘을 전망입니다. 앞으로는 소아청소년과와 산부인과 상시 입원진료 체계를 갖추지 않은 병원은 상급종합병원에서 탈락할 수 있습니다. 진료 기반이 약해지고 있는 필수의료 대책의 연장선입니다. 클린스만 감독이 이끄는 축구대표팀이 오늘 저녁 8시 피파 랭킹 75위 엘살바도르와 평가전을 치릅니다. 손흥민 선수도 출전해 클린스만호 첫 승 도전에 나섭니다. 기사 원문 . . . 0103 202306201751378595 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
